Trade number,Signal date,Signal time,Side,Entry time,Entry price,Exit time,Exit price,SL,TP,BE,Unit,Exit reason,TP/SL outcome,Gross profit/loss,Commission,Clearing fee,Exchange fee,IP fee,NFA fee,Net profit/loss,MAE,MFE,ETD,Bars held,Duration minutes,Max RR,BE activated,Cumulative net profit,Status,Error,MFE calculation,TP hit time,MFE tracking stopped,MFE stop reason
161,13-08-2026,13:30,SELL,13-08-2026 13:30,64.559,13-08-2026 13:33,64.439,64.619,64.439,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.04600000000000648,0.374,,4,3,2.2,False,5.699999999999811,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,13-08-2026 13:33,13-08-2026 14:05,ENTRY_OR_SL
162,13-08-2026,17:00,SELL,13-08-2026 17:00,64.86,13-08-2026 17:06,64.92,64.92,64.74,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.06799999999999784,0.019000000000005457,,7,6,0.32,False,5.639999999999809,OK,,,,,
163,13-08-2026,17:30,BUY,13-08-2026 17:30,65.016,13-08-2026 17:34,64.956,64.956,65.13600000000001,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.06500000000001194,0.0379999999999967,,5,4,0.63,False,5.5799999999998064,OK,,,,,
164,13-08-2026,18:00,BUY,13-08-2026 18:00,65.02,13-08-2026 18:00,64.96,64.96,65.14,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.1280000000000001,0.2400000000000091,,1,0,4.0,False,5.519999999999804,OK,,,,,
165,13-08-2026,19:00,SELL,13-08-2026 19:00,65.108,13-08-2026 19:00,65.168,65.168,64.988,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.0660000000000025,0.02600000000001046,,1,0,0.43,False,5.459999999999802,OK,,,,,
166,13-08-2026,20:15,BUY,13-08-2026 20:15,64.964,13-08-2026 20:18,65.084,64.904,65.084,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.0040000000000048885,0.144,,4,3,2.4,False,5.5799999999998064,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,13-08-2026 20:18,13-08-2026 20:20,ENTRY_OR_SL
167,13-08-2026,20:45,SELL,13-08-2026 20:45,64.716,13-08-2026 20:47,64.59599999999999,64.776,64.59599999999999,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.01100000000000989,0.168,,3,2,2.1,False,5.699999999999811,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,13-08-2026 20:47,13-08-2026 20:54,ENTRY_OR_SL
168,13-08-2026,21:30,SELL,13-08-2026 21:30,64.644,13-08-2026 21:40,64.524,64.70400000000001,64.524,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.05099999999998772,0.229,,11,10,2.18,False,5.8199999999998155,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,13-08-2026 21:40,13-08-2026 22:00,NEXT_SIGNAL
169,13-08-2026,22:00,BUY,13-08-2026 22:00,64.633,13-08-2026 22:05,64.753,64.573,64.753,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.0,0.304,,6,5,2.1,False,5.93999999999982,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,13-08-2026 22:05,13-08-2026 23:00,NEXT_SIGNAL
170,13-08-2026,23:00,SELL,13-08-2026 23:00,64.71,13-08-2026 23:44,64.77,64.77,64.58999999999999,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.06300000000000239,0.09499999999999886,,45,44,1.58,False,5.879999999999818,OK,,,,,
171,14-08-2026,04:00,BUY,14-08-2026 04:00,64.423,14-08-2026 04:44,64.543,64.363,64.543,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.03499999999999659,0.289,,45,44,2.03,False,5.999999999999822,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,14-08-2026 04:44,14-08-2026 05:42,ENTRY_OR_SL
